meet_name,meet_url,event_number,event_name,is_relay,name,time,time_url
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Saint Anthony's (A),1:31.03,https://www.swimcloud.com/times/148088289/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Frewsburg (A),1:31.28,https://www.swimcloud.com/times/148088246/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Hewlett (A),1:34.08,https://www.swimcloud.com/times/148088248/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Clarkstown (A),1:34.98,https://www.swimcloud.com/times/148088240/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Hauppauge-Smithtown (A),1:35.01,https://www.swimcloud.com/times/148088252/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Stuyvesant (A),1:35.50,https://www.swimcloud.com/times/148088296/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Saratoga (NY) (A),1:35.75,https://www.swimcloud.com/times/148088291/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Manhasset Senior (A),1:36.36,https://www.swimcloud.com/times/148088269/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Jericho (A),1:38.00,https://www.swimcloud.com/times/148088258/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Syosset Senior (A),1:38.22,https://www.swimcloud.com/times/148088298/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,CBATroyColumbia (A),1:37.46,https://www.swimcloud.com/times/148088238/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Orchard Park (A),1:38.37,https://www.swimcloud.com/times/148088279/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Kenmore (A),1:38.47,https://www.swimcloud.com/times/148088260/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Kingston (A),1:38.51,https://www.swimcloud.com/times/148088262/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,NPort-Commack (A),1:38.54,https://www.swimcloud.com/times/148088277/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,New Hartford (A),1:38.65,https://www.swimcloud.com/times/148088273/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,HHH-Kings Park (A),1:38.89,https://www.swimcloud.com/times/148088250/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Red Hook (A),1:39.57,https://www.swimcloud.com/times/148088287/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,West Islip (A),1:39.09,https://www.swimcloud.com/times/148088300/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Pine Bush (A),1:39.37,https://www.swimcloud.com/times/148088281/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,CorningPaintPost (A),1:40.23,https://www.swimcloud.com/times/148088242/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Monroe Woodbury (A),1:40.57,https://www.swimcloud.com/times/148088271/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Plainview JFK (A),1:40.78,https://www.swimcloud.com/times/148088285/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Pittsford (A),1:40.79,https://www.swimcloud.com/times/148088283/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Niagara Falls (A),1:41.03,https://www.swimcloud.com/times/148088275/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Herricks (A),1:41.44,https://www.swimcloud.com/times/148088254/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Maine Endwell (A),1:42.74,https://www.swimcloud.com/times/148088265/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Shenendehowa (A),1:43.52,https://www.swimcloud.com/times/148088294/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Saint Anthony's (A),1:32.31,https://www.swimcloud.com/times/148088288/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Frewsburg (A),1:32.39,https://www.swimcloud.com/times/148088245/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Stuyvesant (A),1:35.53,https://www.swimcloud.com/times/148088295/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Hauppauge-Smithtown (A),1:35.66,https://www.swimcloud.com/times/148088251/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Hewlett (A),1:35.92,https://www.swimcloud.com/times/148088247/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Saratoga (NY) (A),1:35.94,https://www.swimcloud.com/times/148088290/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Manhasset Senior (A),1:36.64,https://www.swimcloud.com/times/148088268/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Clarkstown (A),1:36.68,https://www.swimcloud.com/times/148088239/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Syosset Senior (A),1:37.30,https://www.swimcloud.com/times/148088297/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Jericho (A),1:37.39,https://www.swimcloud.com/times/148088257/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,CBATroyColumbia (A),1:37.95,https://www.swimcloud.com/times/148088237/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Kingston (A),1:37.97,https://www.swimcloud.com/times/148088261/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,NPort-Commack (A),1:38.23,https://www.swimcloud.com/times/148088276/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Orchard Park (A),1:38.29,https://www.swimcloud.com/times/148088278/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Kenmore (A),1:38.31,https://www.swimcloud.com/times/148088259/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Huntington/HF/WW/JG Co-Op (A),1:38.34,https://www.swimcloud.com/times/148088255/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,New Hartford (A),1:38.63,https://www.swimcloud.com/times/148088272/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Mamaroneck (A),1:38.82,https://www.swimcloud.com/times/148088266/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,HHH-Kings Park (A),1:39.23,https://www.swimcloud.com/times/148088249/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Red Hook (A),1:39.31,https://www.swimcloud.com/times/148088286/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Pine Bush (A),1:39.38,https://www.swimcloud.com/times/148088280/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,West Islip (A),1:39.71,https://www.swimcloud.com/times/148088299/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,CorningPaintPost (A),1:40.02,https://www.swimcloud.com/times/148088241/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Niagara Falls (A),1:40.07,https://www.swimcloud.com/times/148088274/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Monroe Woodbury (A),1:40.51,https://www.swimcloud.com/times/148088270/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Pittsford (A),1:40.85,https://www.swimcloud.com/times/148088282/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Plainview JFK (A),1:41.08,https://www.swimcloud.com/times/148088284/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Maine Endwell (A),1:41.67,https://www.swimcloud.com/times/148088264/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Herricks (A),1:42.15,https://www.swimcloud.com/times/148088253/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Shenendehowa (A),1:42.86,https://www.swimcloud.com/times/148088293/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Liverpool (A),1:43.06,https://www.swimcloud.com/times/148088263/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Wlmsvl East (A),1:43.10,https://www.swimcloud.com/times/148088301/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Scarsdale Senior (A),1:43.23,https://www.swimcloud.com/times/148088292/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Bellmore-Merrick (A),1:47.00,https://www.swimcloud.com/times/148088236/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,1,200 Medley Relay Men,True,Ausable Valley (A),1:50.58,https://www.swimcloud.com/times/148088235/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Sean Green,1:35.48,https://www.swimcloud.com/times/148087775/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Will Siegel,1:38.82,https://www.swimcloud.com/times/148087781/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Misha Kabunov,1:39.25,https://www.swimcloud.com/times/148087807/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Carter Kobielski,1:40.03,https://www.swimcloud.com/times/148087848/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Max Anderson,1:40.08,https://www.swimcloud.com/times/148087845/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Placencia-Nazareno,1:40.17,https://www.swimcloud.com/times/148087788/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Christian Jerome,1:40.80,https://www.swimcloud.com/times/148087796/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Jack Mummery,1:42.35,https://www.swimcloud.com/times/148087817/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Luke McCormack,1:43.02,https://www.swimcloud.com/times/148087815/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Avi Stahl,1:43.49,https://www.swimcloud.com/times/148087826/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Sam Koenigsberg,1:43.74,https://www.swimcloud.com/times/148087813/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Billy Sanderson,1:44.10,https://www.swimcloud.com/times/148087824/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Chinea,1:44.28,https://www.swimcloud.com/times/148087837/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Lesha Kabunov,1:44.28,https://www.swimcloud.com/times/148087805/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Evan Creter,1:44.64,https://www.swimcloud.com/times/148087799/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Koen Anderson,1:44.67,https://www.swimcloud.com/times/148087803/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aidan Polese,1:44.81,https://www.swimcloud.com/times/148087791/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Zach Shields,1:46.02,https://www.swimcloud.com/times/148087841/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Colin Stueber,1:47.85,https://www.swimcloud.com/times/148087843/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Tommy Yuan,1:50.64,https://www.swimcloud.com/times/148087809/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Nikita Ambotas,1:45.68,https://www.swimcloud.com/times/148087777/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Danny Killian,1:45.71,https://www.swimcloud.com/times/148087828/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Pak,1:45.84,https://www.swimcloud.com/times/148087831/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Zachary Trenczer,1:46.09,https://www.swimcloud.com/times/148087820/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Max Leroy,1:46.73,https://www.swimcloud.com/times/148087801/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Eric Li,1:46.79,https://www.swimcloud.com/times/148087839/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Kayden Mowry,1:47.07,https://www.swimcloud.com/times/148087773/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,James DuTremble,1:47.11,https://www.swimcloud.com/times/148087784/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aidan Grant,1:48.02,https://www.swimcloud.com/times/148087794/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,James Hyman,1:48.22,https://www.swimcloud.com/times/148087833/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Sean Green,1:37.24,https://www.swimcloud.com/times/148087774/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Will Siegel,1:39.44,https://www.swimcloud.com/times/148087780/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Misha Kabunov,1:39.90,https://www.swimcloud.com/times/148087806/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Max Anderson,1:40.33,https://www.swimcloud.com/times/148087844/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Placencia-Nazareno,1:40.85,https://www.swimcloud.com/times/148087787/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Silver,1:41.00,https://www.swimcloud.com/times/148087792/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Carter Kobielski,1:41.10,https://www.swimcloud.com/times/148087847/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Christian Jerome,1:41.71,https://www.swimcloud.com/times/148087795/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Avi Stahl,1:42.20,https://www.swimcloud.com/times/148087825/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Jack Mummery,1:42.33,https://www.swimcloud.com/times/148087816/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Luke McCormack,1:43.00,https://www.swimcloud.com/times/148087814/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Evan Creter,1:43.45,https://www.swimcloud.com/times/148087798/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Sam Koenigsberg,1:44.01,https://www.swimcloud.com/times/148087812/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Chinea,1:44.15,https://www.swimcloud.com/times/148087836/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aidan Polese,1:44.74,https://www.swimcloud.com/times/148087790/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Lesha Kabunov,1:44.94,https://www.swimcloud.com/times/148087804/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Koen Anderson,1:45.02,https://www.swimcloud.com/times/148087802/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Billy Sanderson,1:45.23,https://www.swimcloud.com/times/148087823/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Zach Shields,1:45.67,https://www.swimcloud.com/times/148087840/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Colin Stueber,1:45.70,https://www.swimcloud.com/times/148087842/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Tommy Yuan,1:45.75,https://www.swimcloud.com/times/148087808/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Kayden Mowry,1:45.76,https://www.swimcloud.com/times/148087772/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Danny Killian,1:45.96,https://www.swimcloud.com/times/148087827/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Zachary Trenczer,1:46.02,https://www.swimcloud.com/times/148087819/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Nikita Ambotas,1:46.17,https://www.swimcloud.com/times/148087776/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Eric Li,1:46.42,https://www.swimcloud.com/times/148087838/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Ethan Pak,1:46.50,https://www.swimcloud.com/times/148087830/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Max Leroy,1:46.68,https://www.swimcloud.com/times/148087800/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,James DuTremble,1:46.92,https://www.swimcloud.com/times/148087783/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aidan Grant,1:46.94,https://www.swimcloud.com/times/148087793/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,James Hyman,1:47.11,https://www.swimcloud.com/times/148087832/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,George Newsome,1:47.13,https://www.swimcloud.com/times/148087822/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Liam Knight,1:47.18,https://www.swimcloud.com/times/148087789/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Xavier Kulak,1:47.40,https://www.swimcloud.com/times/148087782/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Cooper Dawson,1:47.62,https://www.swimcloud.com/times/148087821/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,AJ Bette,1:47.73,https://www.swimcloud.com/times/148087785/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Carter Leach,1:47.83,https://www.swimcloud.com/times/148087786/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Matthew Spence,1:47.84,https://www.swimcloud.com/times/148087834/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Jonathan McCall,1:47.91,https://www.swimcloud.com/times/148087797/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aiden Moran,1:48.02,https://www.swimcloud.com/times/148087810/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Danny Quinlan,1:48.05,https://www.swimcloud.com/times/148087829/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Peyton Tuttle,1:48.57,https://www.swimcloud.com/times/148087818/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aidan Keil,1:48.59,https://www.swimcloud.com/times/148087846/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Alex Nicita,1:49.28,https://www.swimcloud.com/times/148087779/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Lucas Avni,1:49.68,https://www.swimcloud.com/times/148087835/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Aiden O'Shea,1:50.63,https://www.swimcloud.com/times/148087811/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,2,200 Free Men,False,Shawn Paul Hansen,1:55.70,https://www.swimcloud.com/times/148087778/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Noah Cakir,1:46.51,https://www.swimcloud.com/times/148088453/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Conner Dean,1:48.79,https://www.swimcloud.com/times/148088408/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Trevor Green,1:49.94,https://www.swimcloud.com/times/148088447/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Anderson Baird,1:50.72,https://www.swimcloud.com/times/148088455/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Quinn Nelson,1:50.91,https://www.swimcloud.com/times/148088399/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Reid O'Connell,1:52.61,https://www.swimcloud.com/times/148088465/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,David Kushnirsky,1:53.13,https://www.swimcloud.com/times/148088410/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Ben Hinds,1:53.63,https://www.swimcloud.com/times/148088435/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Andrew Koek,1:55.26,https://www.swimcloud.com/times/148088432/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Ethan Nus,1:56.09,https://www.swimcloud.com/times/148088412/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Isaih Francis,1:53.94,https://www.swimcloud.com/times/148088401/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Kieran Lee,1:54.69,https://www.swimcloud.com/times/148088459/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Zack Arnold,1:55.16,https://www.swimcloud.com/times/148088393/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Brayden Savas,1:55.22,https://www.swimcloud.com/times/148088449/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Matthew Zhao,1:55.27,https://www.swimcloud.com/times/148088423/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Lorenzo Aquilino,1:55.77,https://www.swimcloud.com/times/148088451/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Colin Veit,1:55.82,https://www.swimcloud.com/times/148088443/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Justin Lerner,1:55.89,https://www.swimcloud.com/times/148088420/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Peter Andrejczuk,1:57.94,https://www.swimcloud.com/times/148088396/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Calvin Braun,2:00.52,https://www.swimcloud.com/times/148088441/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Cooper Zugelder,1:56.14,https://www.swimcloud.com/times/148088428/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Christian Burke,1:56.75,https://www.swimcloud.com/times/148088404/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Connor Holland,1:56.92,https://www.swimcloud.com/times/148088469/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Jacob Field,1:57.81,https://www.swimcloud.com/times/148088416/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Conner Rudd,1:58.54,https://www.swimcloud.com/times/148088463/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Alex Schuler,1:58.59,https://www.swimcloud.com/times/148088425/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Hamza Attuwaybi,1:58.67,https://www.swimcloud.com/times/148088472/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Anthony Sanchez,1:59.13,https://www.swimcloud.com/times/148088457/
NYSPHSAA Boys Federation Championship,https://www.swimcloud.com/results/307921/,3,200 IM Men,False,Johnny Macko,2:00.79,https://www.swimcloud.com/times/148088391/
